,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
1038,CREAMBUSD,-0.10000000,-0.796,12.38420772,12.57000000,12.47000000,1.91600000,12.46000000,3.21000000,12.47000000,31.00900000,12.57000000,12.60000000,12.05000000,61721.13200000,764367.31912000,1674323699110,1674410099110,10128052,10132378,4327
1039,UNIBNB,0.00082000,3.719,0.02263447,0.02200000,0.02287000,3.38000000,0.02283000,9.00000000,0.02286000,28.37000000,0.02205000,0.02329000,0.02203000,22895.90000000,518.23649270,1674323692732,1674410092732,4619211,4621219,2009
1040,UNIBTC,0.00001950,6.768,0.00030157,0.00028800,0.00030760,9.17000000,0.00030740,35.09000000,0.00030760,173.59000000,0.00028810,0.00031010,0.00028780,219855.10000000,66.30075441,1674323698863,1674410098863,25315761,25331351,15591
1041,UNIBUSD,0.37200000,5.570,6.85699712,6.68000000,7.05100000,46.00000000,7.05100000,39.76000000,7.05200000,42.56000000,6.67900000,7.11100000,6.60600000,1009082.24000000,6919274.01267000,1674323695048,1674410095048,15279551,15327128,47578
1042,UNIUSDT,0.36900000,5.525,6.87128016,6.68100000,7.04800000,53.88000000,7.04700000,1.56000000,7.04800000,247.99000000,6.67900000,7.10900000,6.60400000,2853679.66000000,19608432.42584000,1674323697482,1674410097482,106774827,106852763,77937
1043,NBSBTC,0.00000000,0.000,0.00000000,0.00000031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1044,NBSUSDT,0.00000000,0.000,0.00000000,0.00166000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1045,OXTBTC,0.00000011,3.207,0.00000350,0.00000343,0.00000354,2552.00000000,0.00000354,11465.00000000,0.00000356,29502.00000000,0.00000343,0.00000356,0.00000341,323293.00000000,1.13222722,1674323661367,1674410061367,4354505,4354907,403
1046,OXTUSDT,0.00140000,1.754,0.08030406,0.07960000,0.08120000,12623.00000000,0.08130000,1400.00000000,0.08140000,6911.00000000,0.07980000,0.08190000,0.07880000,5655063.00000000,454124.54110000,1674323647007,1674410047007,17713620,17716535,2916
1047,SUNBTC,0.00000000,0.000,0.00000000,0.00071100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1048,SUNUSDT,0.00010000,1.709,0.00585844,0.00587000,0.00595000,111639.00000000,0.00594000,147705.00000000,0.00595000,539595.00000000,0.00585000,0.00595000,0.00577000,64395703.00000000,377258.32650000,1674323690768,1674410090768,26346917,26349894,2978
1049,AVAXBNB,0.00172000,3.018,0.05813621,0.05692000,0.05871000,3.40000000,0.05869000,7.40000000,0.05876000,11.14000000,0.05699000,0.06012000,0.05610000,21672.46000000,1259.95478550,1674323697975,1674410097975,3956101,3959920,3820
1050,AVAXBTC,0.00004500,6.035,0.00076924,0.00074460,0.00079070,12.21000000,0.00079030,1.12000000,0.00079050,11.55000000,0.00074570,0.00080060,0.00074020,123582.09000000,95.06368637,1674323698904,1674410098904,34639454,34654540,15087
1051,AVAXBUSD,0.81000000,4.679,17.62495118,17.31000000,18.12000000,25.63000000,18.11000000,694.14000000,18.12000000,180.25000000,17.31000000,18.45000000,16.80000000,1343069.77000000,23671539.13270000,1674323698953,1674410098953,43605176,43663630,58455
1052,AVAXUSDT,0.82000000,4.740,17.60377757,17.30000000,18.12000000,143.06000000,18.11000000,683.22000000,18.12000000,1716.84000000,17.30000000,18.45000000,16.79000000,3455865.74000000,60836291.80980000,1674323698949,1674410098949,208296474,208430867,134394
1053,HNTBTC,0.00000000,0.000,0.00000000,0.00023570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1054,HNTUSDT,0.00000000,0.000,0.00000000,4.67000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1055,BAKEBNB,0.00003400,6.171,0.00059084,0.00055100,0.00058500,500.00000000,0.00058400,250.00000000,0.00058600,9653.10000000,0.00055100,0.00061500,0.00055100,1419527.70000000,838.70891290,1674323674071,1674410074071,8484340,8486557,2218
1056,BURGERBNB,0.00031000,15.423,0.00225260,0.00199000,0.00232000,178.50000000,0.00230000,3455.10000000,0.00232000,316.10000000,0.00201000,0.00244000,0.00201000,653706.90000000,1472.53961900,1674323698852,1674410098852,3496689,3498936,2248
1057,SXPBIDR,0.00,0.000,0.00,19956.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1670820743637,1670907143637,-1,-1,0
1058,LINKBKRW,0.00000000,0.000,0.00000000,16948.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1059,FLMBNB,0.00000000,0.000,0.00000000,0.00333000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1060,FLMBTC,0.00000019,4.589,0.00000420,0.00000414,0.00000433,2727.00000000,0.00000432,4110.00000000,0.00000433,145.00000000,0.00000414,0.00000443,0.00000411,2207197.00000000,9.26647634,1674323646820,1674410046820,3192143,3193301,1159
1061,FLMBUSD,0.00000000,0.000,0.00000000,0.23210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1062,FLMUSDT,0.00320000,3.337,0.09757028,0.09590000,0.09910000,26588.00000000,0.09910000,8252.00000000,0.09920000,6080.00000000,0.09590000,0.10030000,0.09350000,17274992.00000000,1685525.79360000,1674323698774,1674410098774,25804382,25813537,9156
1063,SCRTBTC,0.00000158,4.597,0.00003534,0.00003439,0.00003595,24.50000000,0.00003595,70.40000000,0.00003620,61.00000000,0.00003437,0.00003618,0.00003432,175061.60000000,6.18669215,1674323684352,1674410084352,6355168,6357150,1983
1064,SCRTETH,0.00001090,2.243,0.00049268,0.00048290,0.00049690,101.00000000,0.00049620,2142.00000000,0.00050040,10.00000000,0.00048600,0.00050430,0.00048000,30595.00000000,15.07353260,1674323695076,1674410095076,1904355,1904553,199
1065,CAKEBNB,-0.00007000,-0.556,0.01258777,0.01258000,0.01251000,7.77000000,0.01251000,2022.33000000,0.01254000,30.10000000,0.01258000,0.01269000,0.01251000,46698.66000000,587.83221790,1674323681371,1674410081371,8991479,8992313,835
1066,CAKEBUSD,0.04400000,1.152,3.81637770,3.81700000,3.86400000,44.07000000,3.86300000,89.11000000,3.86600000,90.64000000,3.82000000,3.87700000,3.73900000,399051.84000000,1522932.54292000,1674323697755,1674410097755,29450063,29457640,7578
1067,SPARTABNB,0.00000000,0.000,0.00000000,0.00006570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1068,UNIUPUSDT,0.00000000,0.000,0.00000000,1.05500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1069,UNIDOWNUSDT,0.00000000,0.000,0.00000000,2.17200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1070,ORNBTC,0.00000250,6.562,0.00003911,0.00003800,0.00004060,771.40000000,0.00004040,254.00000000,0.00004060,71.30000000,0.00003810,0.00004080,0.00003790,81961.30000000,3.20568310,1674323698872,1674410098872,4336871,4337320,450
1071,ORNUSDT,0.04600000,5.215,0.89436815,0.88400000,0.92800000,283.60000000,0.92600000,922.90000000,0.92800000,1241.90000000,0.88200000,0.93000000,0.86700000,692564.60000000,619407.72200000,1674323697380,1674410097380,15577060,15581361,4302
1072,TRXNGN,0.00000000,0.000,0.00000000,20.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1073,SXPTRY,0.15100000,2.839,5.38127273,5.29900000,5.47000000,3570.80000000,5.47400000,1677.10000000,5.48700000,698.20000000,5.31900000,5.52800000,5.22700000,593720.70000000,3194973.01470000,1674323691887,1674410091887,6387255,6389407,2153
1074,UTKBTC,0.00000005,1.075,0.00000466,0.00000465,0.00000470,570.00000000,0.00000467,345.00000000,0.00000470,802.00000000,0.00000465,0.00000478,0.00000457,857785.00000000,4.00065244,1674323681328,1674410081328,6893930,6895054,1125
1075,UTKUSDT,-0.00070000,-0.648,0.10703051,0.10790000,0.10730000,1266.00000000,0.10730000,2795.00000000,0.10740000,1280.00000000,0.10800000,0.11100000,0.10440000,8481165.00000000,907743.38090000,1674323646104,1674410046104,17049744,17057118,7375
1076,XVSBNB,-0.00033000,-1.982,0.01657255,0.01656000,0.01632000,41.14000000,0.01625000,6.39000000,0.01635000,89.64000000,0.01665000,0.01679000,0.01632000,1984.54000000,32.88888360,1674323599432,1674409999432,2908229,2908367,139
1077,XVSBTC,0.00000230,1.059,0.00021844,0.00021670,0.00021950,25.00000000,0.00021920,0.57000000,0.00021940,10.00000000,0.00021720,0.00022120,0.00021570,10066.59000000,2.19891676,1674323674047,1674410074047,9982968,9984037,1070
1078,XVSBUSD,-0.02000000,-0.396,5.01162467,5.05000000,5.03000000,49.70000000,5.02000000,1002.10000000,5.04000000,206.94000000,5.05000000,5.08000000,4.92000000,29175.05000000,146214.40040000,1674323633336,1674410033336,14202968,14204051,1084
1079,XVSUSDT,-0.02000000,-0.397,5.02016223,5.04000000,5.02000000,4.68000000,5.02000000,701.17000000,5.03000000,704.56000000,5.04000000,5.07000000,4.92000000,103707.03000000,520626.11470000,1674323687044,1674410087044,46886233,46890101,3869
1080,ALPHABNB,-0.00001300,-4.167,0.00030558,0.00031300,0.00029900,549.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00031200,0.00031500,0.00029600,101702.00000000,31.07836000,1672888428645,1672974828645,1128323,1128401,79
1081,ALPHABTC,0.00000039,7.632,0.00000538,0.00000509,0.00000550,57.00000000,0.00000549,1403.00000000,0.00000550,236.00000000,0.00000511,0.00000564,0.00000511,934553.00000000,5.03112291,1674323697627,1674410097627,6473963,6476539,2577
1082,ALPHABUSD,0.00730000,6.150,0.12414191,0.11820000,0.12600000,665.00000000,0.12590000,12470.00000000,0.12610000,2045.00000000,0.11870000,0.12850000,0.11850000,9029254.00000000,1120908.85430000,1674323697772,1674410097772,4573592,4578739,5148
1083,ALPHAUSDT,0.00740000,6.239,0.12419388,0.11840000,0.12600000,564.00000000,0.12600000,8895.00000000,0.12610000,10711.00000000,0.11860000,0.13200000,0.11850000,47493780.00000000,5898436.59330000,1674323695972,1674410095972,38527780,38550415,22636
1084,VIDTBTC,0.00000002,1.235,0.00000164,0.00000163,0.00000164,3579.00000000,0.00000163,234182.00000000,0.00000164,37322.00000000,0.00000162,0.00000168,0.00000160,6699379.00000000,10.96757996,1674323691810,1674410091810,7565424,7567314,1891
1085,VIDTBUSD,-0.00002000,-0.053,0.03762927,0.03760000,0.03758000,2740.00000000,0.03751000,10315.00000000,0.03757000,5323.00000000,0.03760000,0.03883000,0.03601000,50762896.00000000,1910170.88548000,1674323698676,1674410098676,14769708,14776869,7162
1086,AAVEBNB,0.00630000,2.229,0.28680866,0.28260000,0.28890000,1.80000000,0.28860000,2.24800000,0.28890000,7.15800000,0.28260000,0.29400000,0.27870000,4248.60300000,1218.53615090,1674323697995,1674410097995,2827353,2830422,3070
1087,BTCBRL,-2094.00000000,-1.727,119714.78475370,121287.00000000,119177.00000000,0.00062000,119127.00000000,0.00062000,119162.00000000,0.01861000,121271.00000000,121596.00000000,118253.00000000,255.03625000,30531609.77314000,1674323697016,1674410097016,22540573,22568908,28336
1088,USDTBRL,-0.03300000,-0.631,5.21762818,5.22800000,5.19600000,652.70000000,5.19500000,2351.50000000,5.19600000,2347.30000000,5.22900000,5.23400000,5.19400000,3098395.60000000,16166276.20180000,1674323694657,1674410094657,29603452,29624311,20860
1089,AAVEBTC,0.00018600,5.028,0.00380680,0.00369700,0.00388500,0.48200000,0.00388600,0.03600000,0.00388700,7.87900000,0.00369900,0.00392100,0.00367800,17897.87400000,68.13364597,1674323697986,1674410097986,20898472,20913302,14831
1090,AAVEETH,0.00180000,3.462,0.05316476,0.05190000,0.05380000,1.88000000,0.05370000,8.07000000,0.05390000,19.27300000,0.05200000,0.05470000,0.05160000,3818.33200000,203.00069940,1674323688985,1674410088985,3026440,3028799,2360
1091,AAVEBUSD,3.30000000,3.842,87.37745008,85.80000000,89.20000000,0.22500000,89.00000000,83.11800000,89.20000000,68.77100000,85.90000000,90.20000000,83.70000000,33263.05700000,2906441.10250000,1674323698246,1674410098246,9419239,9430319,11081
1092,AAVEUSDT,3.30000000,3.846,86.75937592,85.80000000,89.10000000,0.45500000,89.00000000,460.26800000,89.10000000,32.52300000,85.80000000,90.20000000,83.40000000,162089.75000000,14062805.55250000,1674323698861,1674410098861,95777266,95832660,55395
1093,AAVEBKRW,0.00000000,0.000,0.00000000,164167.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1094,NEARBNB,0.00026300,3.369,0.00801404,0.00778800,0.00806900,27.10000000,0.00801400,80.50000000,0.00807300,49.80000000,0.00780600,0.00859700,0.00773500,93712.10000000,751.01208170,1674323698776,1674410098776,1109150,1109999,850
1095,NEARBTC,0.00000629,6.175,0.00010842,0.00010187,0.00010816,23.90000000,0.00010815,32.30000000,0.00010820,145.20000000,0.00010187,0.00011407,0.00010159,1290032.50000000,139.86055177,1674323692186,1674410092186,20020735,20048618,27884
1096,NEARBUSD,0.11500000,4.863,2.46805376,2.35900000,2.48000000,79.20000000,2.47900000,1775.20000000,2.48000000,749.10000000,2.36500000,2.59600000,2.30800000,9818175.90000000,24231785.89860000,1674323696354,1674410096354,26825557,26896687,71131
1097,NEARUSDT,0.11500000,4.863,2.46037540,2.36400000,2.48000000,1029.60000000,2.47900000,1859.20000000,2.48000000,5202.40000000,2.36500000,2.59600000,2.30800000,22813072.20000000,56128721.56190000,1674323693608,1674410093608,117748020,117899901,151882
1098,SXPUPUSDT,0.00000000,0.000,0.00000000,0.17426000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1099,SXPDOWNUSDT,0.00000000,0.000,0.00000000,0.08950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1100,DOTBKRW,0.00000000,0.000,0.00000000,13514.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1101,SXPGBP,0.00000000,0.000,0.00000000,0.40800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1102,FILBNB,0.00223000,13.664,0.01740047,0.01630000,0.01855000,32.72000000,0.01853000,115.77000000,0.01856000,11.00000000,0.01632000,0.01897000,0.01623000,125997.53000000,2192.41630210,1674323690991,1674410090991,4352707,4357833,5127
1103,FILBTC,0.00003600,16.854,0.00023227,0.00021350,0.00024960,70.62000000,0.00024960,209.49000000,0.00024970,88.99000000,0.00021360,0.00025260,0.00021230,951803.98000000,221.07367150,1674323698520,1674410098520,18708939,18739192,30254
1104,FILBUSD,0.76800000,15.493,5.30365300,4.95600000,5.72500000,112.03000000,5.72200000,30.37000000,5.72500000,119.84000000,4.95700000,5.79000000,4.89800000,2892535.79000000,15341006.10722000,1674323698591,1674410098591,14925721,14987208,61488
1105,FILUSDT,0.76600000,15.453,5.26235597,4.95500000,5.72300000,21.00000000,5.72300000,208.15000000,5.72400000,339.01000000,4.95700000,5.78800000,4.90000000,12478320.85000000,65665366.23373000,1674323697855,1674410097855,155241802,155446932,205131
1106,FILUPUSDT,0.00000000,0.000,0.00000000,0.15150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1107,FILDOWNUSDT,0.00000000,0.000,0.00000000,0.00076660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1108,YFIUPUSDT,0.00000000,0.000,0.00000000,0.11690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1109,YFIDOWNUSDT,0.00000000,0.000,0.00000000,0.90090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1110,INJBNB,0.00086000,15.275,0.00641218,0.00563000,0.00649000,99.90000000,0.00648000,471.70000000,0.00649000,449.30000000,0.00563000,0.00696000,0.00563000,356882.50000000,2288.39563800,1674323696456,1674410096456,2758045,2764416,6372
1111,INJBTC,0.00001340,18.133,0.00008523,0.00007370,0.00008730,56.90000000,0.00008720,309.10000000,0.00008740,336.90000000,0.00007390,0.00009200,0.00007360,566620.90000000,48.29066313,1674323695357,1674410095357,7053962,7065511,11550
1112,INJBUSD,0.29100000,16.998,1.95562891,1.70900000,2.00300000,1008.20000000,2.00100000,300.00000000,2.00300000,1122.50000000,1.71200000,2.10600000,1.70500000,6436911.10000000,12588209.44200000,1674323695952,1674410095952,5868630,5923177,54548
1113,INJUSDT,0.29100000,17.008,1.93138084,1.71000000,2.00200000,11.30000000,2.00100000,135.60000000,2.00200000,582.20000000,1.71100000,2.10300000,1.70500000,14912056.50000000,28800860.15380000,1674323698408,1674410098408,25306239,25414976,108738
1114,AERGOBTC,0.00000002,0.385,0.00000521,0.00000520,0.00000522,1934.00000000,0.00000522,29531.00000000,0.00000524,36791.00000000,0.00000520,0.00000530,0.00000513,876194.00000000,4.56529002,1674323665743,1674410065743,5106450,5107214,765
1115,AERGOBUSD,-0.00140000,-1.158,0.11943153,0.12120000,0.11950000,1733.00000000,0.11960000,1672.00000000,0.11980000,5288.00000000,0.12090000,0.12170000,0.11730000,2921681.00000000,348940.83370000,1674323653805,1674410053805,7501864,7503853,1990
1116,LINKEUR,0.24000000,3.747,6.48076171,6.38200000,6.64500000,44.98000000,6.64000000,62.25000000,6.64300000,33.78000000,6.40500000,6.70000000,6.25200000,102222.57000000,662480.11734000,1674323696552,1674410096552,4925776,4928648,2873
1117,ONEBUSD,0.00080000,4.564,0.01801760,0.01749000,0.01833000,3055.00000000,0.01830000,196848.40000000,0.01831000,67593.60000000,0.01753000,0.01876000,0.01702000,117049770.00000000,2108955.89395400,1674323691866,1674410091866,20940155,20950982,10828
1118,EASYETH,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1119,AUDIOBTC,0.00000047,5.753,0.00000839,0.00000817,0.00000864,0.40000000,0.00000860,1518.60000000,0.00000863,1006.40000000,0.00000817,0.00000871,0.00000813,787093.00000000,6.60439967,1674323675816,1674410075816,10232367,10233905,1539
1120,AUDIOBUSD,0.00730000,3.840,0.19206275,0.19010000,0.19740000,101.20000000,0.19730000,221.50000000,0.19740000,164.80000000,0.19010000,0.19880000,0.18400000,3340911.50000000,641664.64457000,1674323692435,1674410092435,8826567,8833178,6612
1121,AUDIOUSDT,0.00730000,3.840,0.19136166,0.19000000,0.19740000,3885.10000000,0.19730000,358.20000000,0.19740000,5062.00000000,0.19010000,0.19880000,0.18410000,17398581.30000000,3329421.45351000,1674323692753,1674410092753,39925401,39948627,23227
1122,CTKBNB,0.00003500,1.359,0.00261388,0.00256400,0.00261100,691.40000000,0.00261100,951.80000000,0.00261400,333.00000000,0.00257600,0.00267600,0.00257100,50733.30000000,132.61059500,1674323698574,1674410098574,3158822,3159073,252
1123,CTKBTC,0.00000120,3.559,0.00003481,0.00003362,0.00003492,90.70000000,0.00003503,112.90000000,0.00003534,6.50000000,0.00003372,0.00003543,0.00003366,50798.10000000,1.76808007,1674323654057,1674410054057,5035202,5035595,394
1124,CTKBUSD,0.02700000,3.466,0.79320116,0.77800000,0.80600000,1722.20000000,0.80500000,1723.50000000,0.80700000,1743.10000000,0.77900000,0.82200000,0.77300000,493370.50000000,391342.05130000,1674323696759,1674410096759,5188584,5190536,1953
1125,CTKUSDT,0.02800000,3.590,0.79267481,0.77900000,0.80800000,3225.20000000,0.80600000,819.60000000,0.80700000,2199.70000000,0.78000000,0.81100000,0.77200000,1254318.20000000,994266.44140000,1674323696458,1674410096458,27537973,27546499,8527
1126,BCHUPUSDT,0.00000000,0.000,0.00000000,0.07240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1127,BCHDOWNUSDT,0.00000000,0.000,0.00000000,0.22470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1128,BOTBTC,0.00000000,0.000,0.00000000,0.04906000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1129,BOTBUSD,0.00000000,0.000,0.00000000,2783.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1130,ETHBRL,-34.27000000,-0.396,8546.65748806,8638.98000000,8615.29000000,0.08290000,8612.54000000,0.01970000,8616.51000000,0.42210000,8649.56000000,8705.75000000,8386.24000000,635.21590000,5428972.72827200,1674323699054,1674410099054,10170403,10176800,6398
1131,DOTEUR,0.10500000,1.803,5.79699693,5.80100000,5.92900000,49.98000000,5.92800000,77.43000000,5.93200000,155.06000000,5.82400000,5.95000000,5.66000000,180690.73000000,1047463.60787000,1674323696126,1674410096126,8368598,8372167,3570
1132,AKROBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1133,AKROUSDT,0.00004000,1.163,0.00342590,0.00344000,0.00348000,12797.00000000,0.00347000,299338.00000000,0.00348000,854866.00000000,0.00344000,0.00352000,0.00334000,157502347.00000000,539586.70989000,1674323692812,1674410092812,26468859,26475853,6995
1134,KP3RBNB,0.00320000,1.282,0.25305435,0.24960000,0.25290000,0.03000000,0.25280000,0.58000000,0.25430000,7.07000000,0.24970000,0.25660000,0.24780000,248.04000000,62.76760200,1674323699065,1674410099065,1692484,1692754,271
1135,KP3RBUSD,2.25000000,2.959,76.63975386,76.00000000,78.29000000,0.25000000,78.16000000,0.69000000,78.36000000,0.93000000,76.04000000,78.63000000,74.00000000,6927.05000000,530887.40700000,1674323667741,1674410067741,13994272,13997628,3357
1136,AXSBNB,0.00630000,20.792,0.03467408,0.03020000,0.03660000,93.41000000,0.03650000,97.83000000,0.03660000,44.30000000,0.03030000,0.03820000,0.02980000,59772.81000000,2072.56719500,1674323691503,1674410091503,3009496,3013848,4353
1137,AXSBTC,0.00009500,23.929,0.00045462,0.00039600,0.00049200,86.41000000,0.00049200,67.00000000,0.00049300,888.64000000,0.00039700,0.00050900,0.00039300,319120.84000000,145.07917836,1674323691797,1674410091797,12871198,12893372,22175
1138,AXSBUSD,2.09000000,22.717,10.59005140,9.19000000,11.29000000,0.89000000,11.28000000,340.59000000,11.29000000,138.75000000,9.20000000,11.64000000,8.92000000,2825523.39000000,29922437.92480000,1674323697308,1674410097308,25545290,25650258,104969
1139,AXSUSDT,2.10000000,22.851,10.46505193,9.19000000,11.29000000,1197.24000000,11.28000000,1098.80000000,11.29000000,2013.33000000,9.19000000,11.64000000,8.92000000,6770115.37000000,70849608.95260000,1674323698117,1674410098117,118999056,119163433,164378
1140,HARDBNB,0.00005200,9.123,0.00061185,0.00057000,0.00062200,783.00000000,0.00062100,1587.00000000,0.00062400,1836.00000000,0.00057000,0.00066000,0.00055700,1067504.00000000,653.15740200,1674323699079,1674410099079,1025770,1027862,2093
1141,HARDBTC,0.00000095,12.718,0.00000807,0.00000745,0.00000842,3363.00000000,0.00000835,2603.00000000,0.00000843,23.00000000,0.00000747,0.00000888,0.00000734,1429061.00000000,11.53147650,1674323698758,1674410098758,4293865,4295752,1888
1142,HARDBUSD,0.01970000,11.328,0.18840350,0.17300000,0.19360000,193.00000000,0.19220000,207.00000000,0.19360000,7212.00000000,0.17390000,0.20460000,0.16810000,7159061.00000000,1348792.14880000,1674323699115,1674410099115,4540126,4546526,6401
1143,HARDUSDT,0.01950000,11.278,0.18648846,0.17290000,0.19240000,83.00000000,0.19200000,340.00000000,0.19270000,468.00000000,0.17290000,0.20410000,0.16770000,15396916.00000000,2871347.22490000,1674323699025,1674410099025,20778617,20797209,18593
1144,BNBBRL,16.00000000,1.008,1579.93289727,1584.00000000,1604.00000000,0.77800000,1603.00000000,4.40100000,1605.00000000,3.10900000,1588.00000000,1605.00000000,1557.00000000,858.89200000,1356991.72600000,1674323696155,1674410096155,10512879,10515782,2904
1145,LTCEUR,-0.51000000,-0.616,81.99705033,82.56000000,82.27000000,2.00000000,82.24000000,2.00000000,82.28000000,25.04900000,82.78000000,83.60000000,80.29000000,4907.24400000,402379.53327000,1674323696949,1674410096949,7665005,7667711,2707
1146,RENBTCBTC,0.00000000,0.000,0.00000000,0.99310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1147,RENBTCETH,0.00000000,0.000,0.00000000,16.29900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1148,DNTBUSD,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
1149,DNTUSDT,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820743637,1670907143637,-1,-1,0
